ticker,date,quote_time,expiration,dte,option_type,strike,market_iv,market_mid,spot,rate,dividend,vega,contract_id,source
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,754.0,11.34845514027402,7.14,759.395,3.8,0.0,0.258227954236977,f5608786-a312-4929-9f3a-d97e01ebce3d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,756.0,11.327846315205097,5.74,759.395,3.8,0.0,0.29050827980388894,6cfceeb1-9369-4fd0-a74a-1ce79819d806,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,758.0,11.171868270402776,4.46,759.395,3.8,0.0,0.31094997682134484,2d979045-be23-449d-892b-3e6db2c42a02,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,760.0,10.599755682442336,3.22,759.395,3.8,0.0,0.3170170426871599,4bcdfc24-24cc-478d-9a2a-2815b66b99d2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,762.0,10.450039259735494,2.3,759.395,3.8,0.0,0.30583696186623516,9d0d9057-c1e1-4561-bc49-1e3563f1cb65,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,764.0,10.26780310011469,1.56,759.395,3.8,0.0,0.27728069578479664,7cc9389c-2bb0-4088-bc9f-af5c4ae9c6ff,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,766.0,9.996087257154286,0.98,759.395,3.8,0.0,0.23349808013258896,ff5cb9a1-3e09-4171-ba60-24c606fc49d6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,call,768.0,9.778142575901004,0.58,759.395,3.8,0.0,0.18179754714165824,872dc5d2-39b8-4abb-ab09-697c149b1952,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,748.0,15.4298620974645,1.09,759.395,3.8,0.0,0.19815442709724151,6c955cd2-728a-42d7-973f-3820963da78c,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,750.0,15.016053951568903,1.38,759.395,3.8,0.0,0.22542591021792166,84b6f219-e28c-4540-a84c-060d9fcb9641,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,752.0,14.74786169709638,1.78,759.395,3.8,0.0,0.25363535457928166,ea728742-5ed6-4696-8bf1-43955cae489b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,754.0,14.207096334379166,2.2,759.395,3.8,0.0,0.2777851095797618,c9fad05f-f666-4513-a425-9d2f21d979f3,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,756.0,13.868639990929513,2.78,759.395,3.8,0.0,0.29886877916734644,2864bbd1-bca6-4b6a-bcb3-522e7a95b401,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,758.0,13.929347970094533,3.61,759.395,3.8,0.0,0.31301603560301444,9fe515c2-0319-4185-8deb-7c5e5dc7b21a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,760.0,13.348254352509976,4.38,759.395,3.8,0.0,0.31708283784391106,f7abeca6-e351-478d-b169-9027ab39702a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,762.0,13.79444253972731,5.62,759.395,3.8,0.0,0.31080005126704924,ed56deef-9f96-434f-87f1-46af5c285d6b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,764.0,13.421095825163649,6.75,759.395,3.8,0.0,0.29350383500866156,f1cac350-0210-47a5-a07b-283721ffee05,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,766.0,13.598308531288058,8.18,759.395,3.8,0.0,0.26928933968988844,f57a1417-e90d-48c9-932d-7fa90f10122e,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-01,2026-06-01 19:00:00+00:00,2026-06-05,4,put,768.0,14.942624826123941,10.01,759.395,3.8,0.0,0.2506746254138755,081778c5-e33a-460b-b6c2-ef564bcd1f9e,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,748.0,16.387048844955864,12.55,759.46,3.8,0.0,0.1579651366345198,4b4eb0ff-cebc-4f87-94e4-fd61f6dbc537,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,750.0,15.378947710618375,10.71,759.46,3.8,0.0,0.17851362797815504,c34029e2-ccad-47da-9743-887c3b00d50b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,752.0,14.974436772037297,9.04,759.46,3.8,0.0,0.20626172973524595,bddeee71-710c-48ec-9631-b4577326b89b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,754.0,14.288605918530372,7.4,759.46,3.8,0.0,0.23113139650573658,f5608786-a312-4929-9f3a-d97e01ebce3d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,756.0,13.51090053358115,5.84,759.46,3.8,0.0,0.25311322385868007,6cfceeb1-9369-4fd0-a74a-1ce79819d806,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,758.0,12.891516819819808,4.45,759.46,3.8,0.0,0.26939142314253695,2d979045-be23-449d-892b-3e6db2c42a02,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,760.0,12.409022213835271,3.26,759.46,3.8,0.0,0.27455946687394844,4bcdfc24-24cc-478d-9a2a-2815b66b99d2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,762.0,11.784244853258134,2.22,759.46,3.8,0.0,0.26427318793234433,9d0d9057-c1e1-4561-bc49-1e3563f1cb65,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,764.0,11.454540904313326,1.46,759.46,3.8,0.0,0.23758601631419174,7cc9389c-2bb0-4088-bc9f-af5c4ae9c6ff,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,766.0,11.004271277543157,0.87,759.46,3.8,0.0,0.19574201245815712,ff5cb9a1-3e09-4171-ba60-24c606fc49d6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,call,768.0,10.36783212892711,0.44,759.46,3.8,0.0,0.14151084217333854,872dc5d2-39b8-4abb-ab09-697c149b1952,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,748.0,14.72951966583729,0.61,759.46,3.8,0.0,0.13875530737905223,6c955cd2-728a-42d7-973f-3820963da78c,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,750.0,14.123993289172645,0.8,759.46,3.8,0.0,0.16498947334732283,84b6f219-e28c-4540-a84c-060d9fcb9641,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,752.0,13.498993346951899,1.05,759.46,3.8,0.0,0.19330815713489222,ea728742-5ed6-4696-8bf1-43955cae489b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,754.0,12.947843013908713,1.4,759.46,3.8,0.0,0.22278617082034266,c9fad05f-f666-4513-a425-9d2f21d979f3,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,756.0,12.340942963920533,1.85,759.46,3.8,0.0,0.24915825115933715,2864bbd1-bca6-4b6a-bcb3-522e7a95b401,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,758.0,11.875445120641965,2.48,759.46,3.8,0.0,0.2685133356679838,9fe515c2-0319-4185-8deb-7c5e5dc7b21a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,760.0,11.561569147948173,3.33,759.46,3.8,0.0,0.2745338706106749,f7abeca6-e351-478d-b169-9027ab39702a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,762.0,10.941440856680275,4.3,759.46,3.8,0.0,0.26258250618203055,ed56deef-9f96-434f-87f1-46af5c285d6b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,764.0,10.466853952519596,5.53,759.46,3.8,0.0,0.23074283726182224,f1cac350-0210-47a5-a07b-283721ffee05,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,766.0,10.320795691721141,7.04,759.46,3.8,0.0,0.18676943961299267,f57a1417-e90d-48c9-932d-7fa90f10122e,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-02,2026-06-02 19:00:00+00:00,2026-06-05,3,put,768.0,10.223959638494996,8.72,759.46,3.8,0.0,0.13885432551825752,081778c5-e33a-460b-b6c2-ef564bcd1f9e,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,748.0,18.429317379835997,8.02,754.19,3.8,0.0,0.18306704329700418,4b4eb0ff-cebc-4f87-94e4-fd61f6dbc537,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,750.0,15.280074895657602,6.0,754.19,3.8,0.0,0.19489711054920314,c34029e2-ccad-47da-9743-887c3b00d50b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,752.0,16.12248308805749,4.88,754.19,3.8,0.0,0.2149165910320198,bddeee71-710c-48ec-9631-b4577326b89b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,754.0,15.285961667913945,3.58,754.19,3.8,0.0,0.22248122653075217,f5608786-a312-4929-9f3a-d97e01ebce3d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,756.0,14.437496274635196,2.46,754.19,3.8,0.0,0.21833319272556095,6cfceeb1-9369-4fd0-a74a-1ce79819d806,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,758.0,13.684144022278488,1.57,754.19,3.8,0.0,0.1992572631580434,2d979045-be23-449d-892b-3e6db2c42a02,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,760.0,13.098988988175988,0.93,754.19,3.8,0.0,0.16620271997069072,4bcdfc24-24cc-478d-9a2a-2815b66b99d2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,762.0,12.254115634225307,0.46,754.19,3.8,0.0,0.12051830968200539,9d0d9057-c1e1-4561-bc49-1e3563f1cb65,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,764.0,12.236517714820803,0.25,754.19,3.8,0.0,0.0836772739166633,7cc9389c-2bb0-4088-bc9f-af5c4ae9c6ff,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,766.0,11.881402206346394,0.11,754.19,3.8,0.0,0.049134492659931084,ff5cb9a1-3e09-4171-ba60-24c606fc49d6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,call,768.0,11.842283715307712,0.05,754.19,3.8,0.0,0.02769870824588223,872dc5d2-39b8-4abb-ab09-697c149b1952,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,748.0,13.80718324339017,0.88,754.19,3.8,0.0,0.15758126341801906,6c955cd2-728a-42d7-973f-3820963da78c,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,750.0,13.110476622376591,1.24,754.19,3.8,0.0,0.18599069274714863,84b6f219-e28c-4540-a84c-060d9fcb9641,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,752.0,12.44028981259093,1.75,754.19,3.8,0.0,0.20999634393567906,ea728742-5ed6-4696-8bf1-43955cae489b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,754.0,11.63071567218751,2.42,754.19,3.8,0.0,0.22234894687710105,c9fad05f-f666-4513-a425-9d2f21d979f3,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,756.0,12.033848280925305,3.59,754.19,3.8,0.0,0.21633136253308674,2864bbd1-bca6-4b6a-bcb3-522e7a95b401,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,758.0,10.989835135042668,4.7,754.19,3.8,0.0,0.1871677405080239,9fe515c2-0319-4185-8deb-7c5e5dc7b21a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,760.0,5.447183412760497,5.69,754.19,3.8,0.0,0.04026508388164962,f7abeca6-e351-478d-b169-9027ab39702a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-03,2026-06-03 19:00:00+00:00,2026-06-05,2,put,764.0,8.524800241589546,9.69,754.19,3.8,0.0,0.029435018962720313,f1cac350-0210-47a5-a07b-283721ffee05,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,748.0,23.624897265844048,9.94,757.06,3.8,0.0,0.09701410912993311,4b4eb0ff-cebc-4f87-94e4-fd61f6dbc537,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,750.0,17.53693355496972,7.68,757.06,3.8,0.0,0.09237285367766995,c34029e2-ccad-47da-9743-887c3b00d50b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,752.0,18.12148510411382,6.13,757.06,3.8,0.0,0.12174989296606537,bddeee71-710c-48ec-9631-b4577326b89b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,754.0,15.801085439026355,4.37,757.06,3.8,0.0,0.13906039794956535,f5608786-a312-4929-9f3a-d97e01ebce3d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,756.0,14.34005766775459,2.88,757.06,3.8,0.0,0.15482143996073428,6cfceeb1-9369-4fd0-a74a-1ce79819d806,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,758.0,12.972020595706997,1.65,757.06,3.8,0.0,0.1559738138442475,2d979045-be23-449d-892b-3e6db2c42a02,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,760.0,11.977896471023557,0.8,757.06,3.8,0.0,0.13216527937370828,4bcdfc24-24cc-478d-9a2a-2815b66b99d2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,762.0,10.60176450505853,0.26,757.06,3.8,0.0,0.08155529056443657,9d0d9057-c1e1-4561-bc49-1e3563f1cb65,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,764.0,10.999911843761803,0.11,757.06,3.8,0.0,0.04653380572895404,7cc9389c-2bb0-4088-bc9f-af5c4ae9c6ff,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,766.0,11.640011948198083,0.05,757.06,3.8,0.0,0.02567075815381895,ff5cb9a1-3e09-4171-ba60-24c606fc49d6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,call,768.0,12.75427614480257,0.03,757.06,3.8,0.0,0.01635142361932983,872dc5d2-39b8-4abb-ab09-697c149b1952,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,put,748.0,14.664086250439285,0.14,757.06,3.8,0.0,0.044947888827027056,6c955cd2-728a-42d7-973f-3820963da78c,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,put,750.0,13.62100720241666,0.23,757.06,3.8,0.0,0.06507935047804062,84b6f219-e28c-4540-a84c-060d9fcb9641,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,put,752.0,12.60596040323377,0.39,757.06,3.8,0.0,0.09248796283306039,ea728742-5ed6-4696-8bf1-43955cae489b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,put,754.0,11.574973405674099,0.67,757.06,3.8,0.0,0.12470893870501122,c9fad05f-f666-4513-a425-9d2f21d979f3,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,put,756.0,10.426862829681486,1.14,757.06,3.8,0.0,0.15207142057717138,2864bbd1-bca6-4b6a-bcb3-522e7a95b401,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,put,758.0,9.095169894210994,1.91,757.06,3.8,0.0,0.15372985524251498,9fe515c2-0319-4185-8deb-7c5e5dc7b21a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-04,2026-06-04 19:00:00+00:00,2026-06-05,1,put,760.0,9.259641896672548,3.32,757.06,3.8,0.0,0.11700423676659404,f7abeca6-e351-478d-b169-9027ab39702a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,748.0,12.714028913378716,0.03,737.43,3.8,0.0,0.016289514015243575,4b4eb0ff-cebc-4f87-94e4-fd61f6dbc537,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,750.0,14.74629803776741,0.03,737.43,3.8,0.0,0.014543082625721937,c34029e2-ccad-47da-9743-887c3b00d50b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,752.0,16.7379921117425,0.03,737.43,3.8,0.0,0.013190277792286232,bddeee71-710c-48ec-9631-b4577326b89b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,754.0,18.695250290930268,0.03,737.43,3.8,0.0,0.012106077173304577,f5608786-a312-4929-9f3a-d97e01ebce3d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,756.0,19.603562207221987,0.02,737.43,3.8,0.0,0.008469372614932146,6cfceeb1-9369-4fd0-a74a-1ce79819d806,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,758.0,21.43055704057216,0.02,737.43,3.8,0.0,0.0078891673952197,2d979045-be23-449d-892b-3e6db2c42a02,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,760.0,23.23567740678787,0.02,737.43,3.8,0.0,0.007395447698378877,4bcdfc24-24cc-478d-9a2a-2815b66b99d2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,762.0,23.211239991188048,0.01,737.43,3.8,0.0,0.004209887889393299,9d0d9057-c1e1-4561-bc49-1e3563f1cb65,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,764.0,24.874116717576975,0.01,737.43,3.8,0.0,0.003977084812508883,7cc9389c-2bb0-4088-bc9f-af5c4ae9c6ff,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,766.0,26.522032977342604,0.01,737.43,3.8,0.0,0.0037724143416546113,ff5cb9a1-3e09-4171-ba60-24c606fc49d6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-05,2026-06-05 19:00:00+00:00,2026-06-05,1,call,768.0,28.155942425727844,0.01,737.43,3.8,0.0,0.0035908764937863176,872dc5d2-39b8-4abb-ab09-697c149b1952,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,730.0,19.629392853528262,12.01,739.31,3.8,0.0,0.25040896293582326,34eacd2b-208a-4525-98c5-39f439b7061e,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,732.0,19.235485741700973,10.48,739.31,3.8,0.0,0.26912072029002415,1f0af757-cd31-438b-ac9c-9a259a8f4efe,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,734.0,18.908790835812688,9.05,739.31,3.8,0.0,0.28557784895291205,56f2ebb6-e6f3-45fe-8689-41c0046c3c50,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,736.0,18.23879494333639,7.61,739.31,3.8,0.0,0.2979975412300241,ae77ac15-fb35-4f10-9e95-8da048e91ce1,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,738.0,17.714070825474344,6.31,739.31,3.8,0.0,0.3062651726674538,46625de8-1d47-45eb-983b-34184ec78a17,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,740.0,17.578318374166265,5.24,739.31,3.8,0.0,0.3087044893125907,068910af-7d81-4a8a-9237-b0fc711c6b3f,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,742.0,17.452325988234954,4.29,739.31,3.8,0.0,0.30449071980835496,bd5a80f2-30c6-4759-879c-2e8db05fe09e,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,744.0,16.994365187808874,3.36,739.31,3.8,0.0,0.29305169497148187,394a8f01-f866-408e-a961-d60ed49ce47d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,746.0,15.924589380808175,2.39,739.31,3.8,0.0,0.271513274377449,b80a7b1b-5ec0-45d0-8d3d-3f9ad525c26b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,748.0,15.989330837372687,1.86,739.31,3.8,0.0,0.2475284076235749,a06c4afe-d871-4ba8-b2c6-64cf0f8d44fa,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,call,750.0,15.60715349877253,1.33,739.31,3.8,0.0,0.2160574961755387,509d5013-4f70-4d5d-8460-67d905d372c6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,put,730.0,20.397964475005868,2.59,739.31,3.8,0.0,0.2541922790085202,3c55591f-8aee-4f4a-9af7-6b59486bea85,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,put,732.0,19.771494935154912,3.01,739.31,3.8,0.0,0.2710292173295613,14a0dd86-9821-4458-b9f3-6a28d6a6a441,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,put,734.0,19.522262632111087,3.61,739.31,3.8,0.0,0.28689051943781263,80402e62-8a33-4125-b59d-d08c45ab9f1a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,put,736.0,18.897224972080437,4.19,739.31,3.8,0.0,0.2986702299245813,0fe946a4-b4d4-4aef-96fd-c7736875dd5d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,put,738.0,18.586453966749836,4.96,739.31,3.8,0.0,0.30645967857835626,b1a3ccce-ebb3-47db-9138-c57ca5b27c9e,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,put,740.0,17.442591068064793,5.58,739.31,3.8,0.0,0.3087027910626355,2f7fd8a3-048e-4b05-abcb-a47ace0919a2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-08,2026-06-08 19:00:00+00:00,2026-06-12,4,put,742.0,17.41597859209403,6.66,739.31,3.8,0.0,0.30447106851050587,8468776e-795b-475c-8a36-3e911a8dc63a,Robinhood hourly last-trade replay; IV inverted from daily final trade
